15007 23000
01:53:24 8050 1972
01:53:25 4470 2230
01:53:27 4687 1852
01:53:28 2455 1674
01:53:40 4916 1006
01:53:44 3889 1838
01:53:58 4470 1628
01:54:01 4535 1716
01:54:05 8218 2200
01:54:06 3951 1386
01:54:09 1900 1352
01:54:11 9063 1576
01:54:22 8230 1635
01:54:25 9735 1034
01:54:26 8022 1325
01:54:34 8333 1739
01:54:41 7970 1511
01:54:54 8510 1886
01:54:57 8223 1913
01:54:58 4840 1489
01:54:59 8350 1734
01:55:02 9107 1888
01:55:05 6111 1086
01:55:09 6125 1858
01:55:13 3172 1099
01:55:29 7028 1213
01:55:42 4842 1429
01:55:44 8553 1872
01:55:47 4809 1208
01:55:49 9229 1607
01:55:54 1062 1746
01:56:00 4666 2255
01:56:12 8951 1666
01:56:17 4111 2049
01:56:22 5336 1143
01:56:29 5336 1183
01:56:30 8993 2201
01:56:32 4916 1345
01:56:39 9606 2085
01:56:53 9606 2029
01:57:03 1900 1031
01:57:13 4054 2274
01:57:14 8432 2159
01:57:16 4787 1606
01:57:19 6040 2099
01:57:23 9063 1067
01:57:28 9745 1760
01:57:34 3581 1269
01:57:41 8539 1928
01:57:51 2862 1514
01:58:06 5398 1316
01:58:18 5823 1065
01:58:27 8884 1807
01:58:42 5854 1606
01:58:49 8022 1979
01:58:56 5759 1353
01:59:03 4535 2136
01:59:04 8350 2046
01:59:29 8505 1448
01:59:32 4823 1825
01:59:34 6611 2247
01:59:38 9270 1605
01:59:43 9774 1208
02:00:02 5412 1635
02:00:05 7495 1855
02:00:06 4090 2266
02:00:18 9765 1040
02:00:21 3512 1347
02:00:27 7926 1168
02:00:46 2256 1173
02:00:52 4916 2030
02:00:55 6687 2267
02:01:02 8350 1415
02:01:11 8539 2281
02:01:12 6125 1803
02:01:29 3213 1542
02:01:31 3421 1677
02:01:37 8333 1710
02:01:45 8077 2228
02:01:54 2374 1114
02:02:19 6936 1734
02:02:20 5854 2252
02:02:28 8862 1361
02:02:37 4111 1641
02:02:39 5027 2202
02:02:44 5797 1260
02:02:47 7444 1575
02:02:50 7444 1612
02:02:59 5508 1609
02:03:05 6945 1428
02:03:11 2447 1682
02:03:20 5136 1917
02:03:21 5854 1484
02:03:23 9745 2103
02:03:30 4348 1093
02:03:31 9653 1119
02:03:33 8230 1979
02:03:37 7294 1856
02:03:42 6043 2071
02:03:46 9221 1541
02:03:51 5136 2117
02:03:56 7457 1924
02:04:02 6722 2145
02:04:07 2255 1886
02:04:08 2455 1231
02:04:23 9715 1031
02:04:26 3833 2101
02:04:27 3470 1270
02:04:32 1802 1661
02:04:34 7495 2067
02:04:38 2395 1687
02:04:43 2047 2065
02:04:45 8230 1648
02:04:52 5382 1624
02:04:56 2455 1485
02:04:57 2427 1359
02:05:05 3213 1502
02:05:20 5797 1574
02:05:27 5906 1781
02:05:30 8432 1143
02:05:39 9468 1809
02:05:40 2740 1681
02:05:57 3951 2286
02:06:02 7457 1465
02:06:11 4787 1564
02:06:38 6548 2031
02:06:40 3470 1790
02:06:59 5336 1837
02:07:08 2445 1417
02:07:10 4956 2242
02:07:17 4842 1348
02:07:18 4906 1286
02:07:24 5336 1181
02:07:30 8862 1189
02:07:31 9765 2161
02:07:35 5567 1438
02:07:36 5382 1878
02:07:40 6882 1375
02:07:45 4787 2236
02:07:48 5730 1707
02:07:50 9735 1993
02:07:51 2255 2256
02:08:00 5730 1684
02:08:17 5730 1664
02:08:20 7512 2142
02:08:23 3421 1838
02:08:32 6945 1318
02:08:35 7049 1302
02:08:38 9635 1591
02:08:49 9668 1728
02:08:51 2903 1246
02:08:55 6101 2208
02:09:00 7169 1763
02:09:16 6101 1906
02:09:19 4916 1611
02:09:20 3581 1575
02:09:24 5088 1333
02:09:26 4840 1430
02:09:30 5398 1999
02:09:32 8022 2295
02:09:34 4274 2148
02:09:36 6772 1293
02:09:37 8432 2095
02:09:43 7169 2297
02:09:46 5655 1822
02:09:50 4090 1935
02:09:51 7495 1951
02:09:53 6532 1440
02:09:56 7028 1127
02:10:01 6722 1826
02:10:06 7512 1099
02:10:18 8539 1064
02:10:22 4493 1735
02:10:28 2878 1726
02:10:30 3889 1462
02:10:33 4111 1632
02:10:42 1758 1829
02:10:57 9229 2000
02:10:59 8986 2189
02:11:01 7926 2280
02:11:04 5382 2121
02:11:06 4925 1846
02:11:22 9232 2212
02:11:27 1092 1090
02:11:33 4787 1839
02:11:36 5655 2135
02:11:51 4034 1168
02:11:53 9853 2031
02:11:59 4054 2181
02:12:09 4054 2084
02:12:12 2740 2068
02:12:15 8223 1815
02:12:18 6040 1887
02:12:19 4990 2157
02:12:23 5336 2082
02:12:27 9107 1500
02:12:29 1092 1009
02:12:43 4034 1391
02:12:44 9715 1718
02:12:45 8553 1904
02:12:52 6409 2235
02:13:05 5350 2151
02:13:16 4361 1561
02:13:23 1802 1317
02:13:39 8333 1395
02:13:42 2878 1594
02:13:47 3836 1080
02:13:49 9765 1808
02:14:07 3421 1502
02:14:09 2395 1165
02:14:10 6694 1776
02:14:12 9774 1168
02:14:17 4054 1776
02:14:21 6981 1378
02:14:24 9063 1771
02:14:37 6981 1559
02:14:38 4493 1873
02:14:43 1893 1533
02:14:47 3581 1901
02:14:49 5694 1583
02:14:53 4632 1287
02:14:58 4051 2266
02:15:05 6043 1224
02:15:10 7377 1875
02:15:12 6055 1654
02:15:15 9506 1221
02:15:23 8728 1193
02:15:26 1699 1887
02:15:31 1178 1916
02:15:36 5694 1364
02:15:41 7294 2046
02:15:51 4823 1178
02:15:55 4787 1341
02:15:57 4632 1405
02:16:12 8639 1882
02:16:16 8022 1705
02:16:23 6028 1122
02:16:27 2455 1078
02:16:37 5398 1121
02:16:38 3676 1200
02:16:40 9229 1751
02:16:44 9635 1283
02:16:53 5398 2158
02:16:55 1099 1268
02:17:11 2878 2029
02:17:18 8333 1951
02:17:19 8728 1022
02:17:25 9774 2259
02:17:34 5346 1406
02:17:44 8390 2037
02:18:07 3277 1957
02:18:09 6694 1497
02:18:12 1184 1157
02:18:17 8862 2026
02:18:18 4925 2249
02:18:24 4990 1424
02:18:30 6238 2258
02:18:35 8884 1385
02:18:57 7223 1809
02:19:07 4842 1044
02:19:12 4090 1393
02:19:20 6882 1940
02:19:30 3470 1154
02:19:36 5508 1753
02:19:40 3951 1741
02:19:47 8390 1343
02:19:49 4809 1937
02:20:16 8639 2130
02:20:24 4535 1493
02:20:27 8077 1630
02:20:30 4956 2033
02:20:34 6882 1937
02:20:36 8951 1383
02:20:45 4054 2244
02:20:47 6694 1524
02:20:55 5382 1011
02:20:58 9635 2146
02:21:03 5346 1361
02:21:04 5382 1914
02:21:09 5694 1836
02:21:10 5336 1821
02:21:12 8639 1323
02:21:14 1178 1959
02:21:23 4894 1641
02:21:27 4809 1407
02:21:34 4925 1128
02:21:39 8223 2058
02:21:43 6687 1913
02:21:46 8223 1750
02:21:48 9506 2209
02:21:57 4470 1113
02:21:59 1092 1394
02:22:01 5382 1104
02:22:02 9229 1803
02:22:04 4274 1490
02:22:10 5336 1295
02:22:20 3172 1769
02:22:23 9765 1078
02:22:24 5398 1105
02:22:31 8726 1758
02:22:33 8986 2118
02:22:35 5730 1563
02:22:38 6933 1667
02:22:47 4687 1484
02:22:52 2256 2210
02:22:58 9774 1068
02:23:00 7288 1694
02:23:21 8986 1350
02:23:24 8333 1822
02:23:31 5935 1049
02:23:36 7951 1012
02:23:44 7926 1132
02:23:45 7512 2200
02:23:47 7294 1039
02:23:56 3512 2256
02:23:58 5382 1071
02:24:01 1170 2086
02:24:03 5935 1894
02:24:05 5567 1782
02:24:09 7512 1325
02:24:13 8539 2105
02:24:23 4274 1677
02:24:24 5797 2133
02:24:30 7377 1804
02:24:32 4090 2148
02:24:36 8728 1125
02:24:40 7444 1572
02:24:45 2534 1859
02:25:03 5759 2254
02:25:08 8884 2270
02:25:11 6040 1001
02:25:21 6933 1932
02:25:25 7169 1561
02:25:31 2582 1726
02:25:33 4519 1120
02:25:35 7223 1450
02:25:50 9468 1664
02:25:51 5906 1215
02:26:04 7926 1463
02:26:24 5382 1108
02:26:32 6028 2013
02:26:51 2878 1162
02:26:55 4925 1097
02:27:03 4535 1643
02:27:04 6111 1642
02:27:14 8333 1010
02:27:15 6946 1862
02:27:16 2447 1402
02:27:20 6409 1286
02:27:24 9107 2023
02:27:35 9063 1019
02:27:36 4034 1554
02:27:40 4632 1643
02:27:44 8728 1612
02:27:47 2395 1553
02:28:02 8127 1941
02:28:08 9468 2082
02:28:18 7444 1531
02:28:23 9735 1278
02:28:30 7377 1068
02:28:38 4906 1064
02:28:41 5730 2001
02:28:43 8986 1953
02:28:48 3075 1668
02:28:52 9107 1387
02:28:54 3421 1012
02:28:55 6418 1096
02:28:56 4051 2166
02:29:15 5759 2053
02:29:23 8050 1119
02:29:26 9063 1048
02:29:34 4713 1574
02:29:42 6981 2295
02:29:46 5508 1973
02:29:48 8993 1236
02:29:52 9063 2186
02:30:04 7377 1428
02:30:05 8333 2062
02:30:10 5854 1650
02:30:17 4637 1481
02:30:21 8553 1367
02:30:24 9881 1245
02:30:26 9050 2133
02:30:34 8726 1646
02:30:37 3075 1334
02:30:38 2255 2205
02:30:40 1170 1521
02:30:47 8218 2186
02:30:52 7294 2238
02:31:00 2427 1375
02:31:03 6138 2274
02:31:04 5346 1881
02:31:05 4995 1192
02:31:15 1900 1517
02:31:19 5136 1190
02:31:29 9170 1637
02:31:50 6694 1472
02:31:52 6111 2052
02:31:58 9774 1808
02:32:01 4274 1807
02:32:02 1758 1035
02:32:04 6352 1480
02:32:14 9735 1015
02:32:19 8553 2073
02:32:22 2455 1072
02:32:23 8728 1499
02:32:33 5694 1619
02:32:36 6418 1819
02:32:41 5382 2032
02:32:47 9468 2122
02:32:51 7970 1437
02:32:56 6722 1004
02:32:59 8510 1040
02:33:00 6694 1189
02:33:36 5336 1736
02:33:40 4637 1404
02:33:42 9468 1426
02:33:51 5088 1617
02:33:52 8728 1128
02:33:55 2455 1759
02:33:59 4995 1120
02:34:01 9170 1750
02:34:10 8223 2107
02:34:12 9107 1279
02:34:20 8390 1791
02:34:22 8510 2123
02:34:30 5979 1579
02:34:49 6519 1932
02:34:51 6882 1730
02:34:57 6611 1410
02:34:59 7049 1183
02:35:05 1099 1502
02:35:08 6418 1071
02:35:09 2445 1056
02:35:21 1184 1332
02:35:24 8639 1377
02:35:36 8127 1033
02:35:40 5730 1186
02:35:41 4637 1072
02:35:44 8639 1139
02:35:46 6138 1647
02:35:48 8077 1534
02:35:52 6236 1951
02:35:55 5906 1152
02:36:05 8127 1783
02:36:06 9668 1190
02:36:10 7093 2114
02:36:12 1538 1562
02:36:26 2878 1653
02:36:41 9715 1858
02:36:42 6933 1708
02:36:54 6352 1750
02:36:58 9232 1907
02:37:02 7803 1936
02:37:03 2445 1529
02:37:09 8127 2249
02:37:11 7457 1595
02:37:12 6293 1782
02:37:13 7294 2262
02:37:22 2255 2197
02:37:24 4361 1030
02:37:33 8223 1937
02:37:34 7444 1768
02:37:41 8553 2089
02:37:44 9506 1975
02:37:46 8986 1244
02:37:47 6142 1064
02:38:01 6611 2049
02:38:03 7970 1176
02:38:04 4493 1537
02:38:05 4348 1180
02:38:13 6236 2049
02:38:17 1178 1289
02:38:18 3405 2204
02:38:24 5027 1627
02:38:35 1965 1235
02:38:37 4840 2100
02:38:39 2862 1695
02:38:58 8884 2040
02:39:01 1900 2214
02:39:04 3405 1440
02:39:05 4906 1198
02:39:10 4034 2122
02:39:31 9745 1220
02:39:37 4840 1553
02:39:40 3676 1506
02:39:43 5979 2300
02:39:45 5346 2241
02:39:52 3889 2141
02:40:13 7457 1827
02:40:14 6043 2151
02:40:15 9270 1295
02:40:21 9774 1320
02:40:26 5906 1414
02:40:35 6722 2129
02:40:40 7377 2252
02:40:43 8726 2127
02:40:46 6111 2077
02:40:49 6409 1323
02:40:53 5027 2022
02:41:00 4090 1955
02:41:01 6611 2011
02:41:06 5584 1821
02:41:13 9653 1049
02:41:27 9735 1860
02:41:28 8500 1885
02:41:36 3172 2116
02:41:41 2047 1611
02:41:47 8986 1219
02:41:48 4713 2082
02:41:50 8553 1659
02:41:52 7783 1429
02:42:07 6163 1537
02:42:19 7169 1105
02:42:22 5350 1739
02:42:23 5412 1826
02:42:25 6028 2137
02:42:37 4049 1362
02:42:39 7951 1479
02:42:44 8728 1066
02:42:49 5567 1058
02:42:53 1758 2131
02:42:55 2304 1658
02:43:09 2395 1062
02:43:19 7495 2024
02:43:21 9107 1879
02:43:22 9270 1288
02:43:24 8726 1058
02:43:34 9774 2255
02:43:40 3213 1072
02:43:48 4051 2102
02:43:56 9170 2224
02:43:59 9270 1151
02:44:04 6611 2057
02:44:05 5730 1702
02:44:17 7377 1269
02:44:30 3136 2249
02:44:50 4823 2111
02:44:55 1699 2145
02:44:59 5398 1348
02:45:03 1099 1840
02:45:04 7454 1967
02:45:05 3198 1416
02:45:08 7377 1393
02:45:09 7512 1387
02:45:13 8500 1303
02:45:16 2047 1104
02:45:22 4519 1120
02:45:23 4361 1155
02:45:36 1184 1742
02:45:41 8553 1211
02:45:45 5730 1082
02:45:54 6946 1133
02:46:03 2047 2098
02:46:07 6772 2108
02:46:14 6409 1905
02:46:24 1099 1631
02:46:26 5350 1031
02:46:41 1092 1812
02:46:44 3889 1636
02:46:47 6752 2145
02:46:50 8050 1210
02:47:02 7444 1684
02:47:08 8539 1907
02:47:09 4361 2190
02:47:17 5088 1051
02:47:20 5694 1744
02:47:22 9063 1896
02:47:27 9270 2104
02:47:30 1062 1706
02:47:31 9063 1581
02:47:32 9606 1703
02:47:33 4637 2231
02:47:46 1965 1734
02:47:49 6101 1137
02:48:10 8050 2063
02:48:11 3770 2091
02:48:34 2304 1545
02:48:39 9506 1342
02:48:41 6519 1518
02:48:44 2534 1747
02:48:56 3136 2080
02:49:06 3172 1096
02:49:14 7512 2110
02:49:23 7783 1804
02:49:30 6882 1181
02:49:40 5412 2111
02:49:49 8553 2259
02:49:55 6936 1019
02:50:01 7783 1485
02:50:08 7169 1126
02:50:09 4637 1915
02:50:12 5584 1274
02:50:20 1184 2295
02:50:22 1758 1101
02:50:24 9735 1666
02:50:29 7288 1198
02:50:35 4894 1388
02:50:40 1538 1808
02:50:47 3889 2150
02:50:54 9270 1840
02:50:57 3172 1087
02:51:02 7454 1775
02:51:05 8218 2019
02:51:12 4840 1774
02:51:15 5350 2231
02:51:24 7444 2140
02:51:25 8884 1257
02:51:35 5935 1026
02:51:37 6101 2222
02:51:38 8050 1834
02:51:46 1893 1081
02:51:47 8884 1671
02:51:50 1062 1487
02:51:53 6532 1135
02:52:01 3470 1534
02:52:08 8728 2172
02:52:18 6418 1391
02:52:20 6236 1297
02:52:35 5136 1556
02:52:43 7288 2189
02:52:54 6111 1628
02:53:00 2395 1552
02:53:25 3405 1045
02:53:28 9715 2155
02:53:31 6945 2025
02:53:35 5174 1465
02:53:38 9853 2194
02:53:39 5350 1749
02:53:53 8022 2078
02:54:03 2450 1722
02:54:15 7169 1897
02:54:17 8077 1197
02:54:19 3405 1983
02:54:22 2304 1109
02:54:29 5412 2277
02:54:40 1900 2281
02:54:41 6138 1060
02:54:42 7223 1819
02:54:48 8223 1610
02:54:49 4916 1186
02:54:53 8505 1960
02:54:57 4894 1600
02:54:59 2740 2167
02:55:05 4842 1606
02:55:08 4111 2120
02:55:10 8884 1411
02:55:12 3421 2030
02:55:15 3889 1373
02:55:21 1893 1607
02:55:22 5398 1048
02:55:24 8390 1764
02:55:32 6611 1133
02:55:34 4111 1990
02:55:43 8553 1018
02:55:58 1900 2297
02:56:07 3277 2238
02:56:09 3277 1443
02:56:13 3889 1304
02:56:19 5370 1756
02:56:20 6142 1674
02:56:29 8022 1327
02:56:30 9765 1038
02:56:31 7783 1567
02:56:33 8539 1893
02:56:39 6125 1972
02:56:41 2455 1023
02:56:44 5136 1367
02:56:45 9635 1678
02:56:46 6945 1722
02:56:57 8412 1813
02:56:58 2047 2176
02:57:01 1062 1421
02:57:02 9735 1818
02:57:04 1170 1050
02:57:07 2427 1095
02:57:15 4470 1936
02:57:16 9735 1838
02:57:28 6936 1733
02:57:30 9653 1384
02:57:34 3833 1849
02:57:35 3770 1913
02:57:43 8500 1956
02:57:46 6687 1151
02:57:48 1170 1136
02:57:52 8993 1694
02:57:53 4787 1910
02:57:58 2256 1031
02:58:06 6933 1263
02:58:13 4632 1420
02:58:20 3136 2225
02:58:43 5136 1539
02:58:48 9050 1558
02:58:53 8951 1090
02:58:54 6548 1348
02:58:56 8553 1350
02:59:00 4519 1587
02:59:08 8223 2293
02:59:10 4637 1851
02:59:15 4842 1205
02:59:24 6946 1655
02:59:40 3889 1499
02:59:43 4348 1078
02:59:47 9606 1951
02:59:48 9050 1893
02:59:57 9170 2082
03:00:07 8639 1796
03:00:10 2447 2020
03:00:14 4787 1714
03:00:18 6101 2162
03:00:27 6548 1291
03:00:35 4894 1319
03:00:55 9606 1731
03:01:04 5694 1626
03:01:12 4842 1653
03:01:16 8728 1227
03:01:17 3405 1975
03:01:25 6882 1753
03:01:30 9881 1076
03:01:31 5508 1802
03:01:37 4034 2262
03:01:42 4809 2197
03:01:46 4637 1361
03:01:47 9506 1638
03:01:54 2447 2096
03:02:04 9853 1726
03:02:08 8553 2289
03:02:09 9232 1994
03:02:25 8884 1193
03:02:27 4809 1835
03:02:38 2903 1998
03:02:40 3172 2019
03:02:44 8726 1798
03:02:45 2304 1254
03:02:46 5336 1642
03:02:51 7454 1336
03:02:53 3581 1528
03:02:54 2427 1306
03:02:55 3836 1112
03:02:57 4051 1989
03:03:01 2445 1939
03:03:03 4493 1857
03:03:07 8993 1889
03:03:26 8639 1562
03:03:28 8218 1544
03:03:34 6981 2212
03:03:35 1802 1467
03:03:38 8127 1266
03:03:40 7294 1762
03:03:50 1538 1845
03:03:56 7951 1507
03:03:58 1758 1696
03:04:04 6142 1881
03:04:06 8553 2025
03:04:07 6040 2235
03:04:11 3198 2113
03:04:12 6163 1174
03:04:15 8223 1604
03:04:18 9853 1261
03:04:19 4925 2237
03:04:22 6043 1283
03:04:28 5979 1190
03:04:36 2445 1903
03:04:40 6981 1352
03:04:48 7223 2144
03:04:52 7495 1809
03:04:59 1129 1070
03:05:02 1129 1709
03:05:11 8986 1534
03:05:13 2534 1676
03:05:25 8539 1021
03:05:27 6138 1963
03:05:31 9653 1828
03:05:33 2256 1721
03:05:44 4925 1054
03:06:00 5027 2286
03:06:12 9883 1345
03:06:18 5655 1434
03:06:23 6028 1609
03:06:25 1802 2265
03:06:32 2582 1100
03:06:34 5508 1151
03:06:44 6236 2207
03:06:47 8986 2114
03:06:59 6125 2265
03:07:05 6125 1523
03:07:11 2395 1301
03:07:12 6055 2217
03:07:16 6722 1319
03:07:19 5382 1998
03:07:25 6238 1221
03:07:29 6981 2076
03:07:46 7970 1807
03:07:51 8510 1591
03:07:54 2374 1129
03:07:58 5382 2018
03:08:08 3172 1491
03:08:11 3581 1440
03:08:13 8951 2024
03:08:16 3676 1439
03:08:23 9853 2147
03:08:26 6163 1852
03:08:27 6611 2295
03:08:38 2878 2113
03:08:45 6933 1621
03:08:47 4787 1441
03:08:51 3676 2013
03:09:00 6055 1099
03:09:03 9107 2066
03:09:04 1062 1709
03:09:09 3470 1450
03:09:34 4990 1595
03:09:40 3833 1866
03:09:42 4470 2089
03:09:49 5346 1505
03:09:53 7783 1151
03:10:08 4687 1104
03:10:22 9606 2166
03:10:27 6352 1022
03:10:28 5350 2111
03:10:36 8505 1266
03:10:38 4034 1288
03:10:40 8553 1045
03:10:44 7049 1767
03:10:49 2455 2194
03:10:51 7377 1425
03:10:56 3213 1939
03:10:58 4687 1575
03:11:04 4637 1985
03:11:07 5370 1677
03:11:09 5759 1710
03:11:21 9735 1578
03:11:35 9765 1688
03:11:45 6548 2272
03:11:49 8728 1070
03:11:50 9606 2171
03:12:00 4840 1897
03:12:13 7377 1873
03:12:14 5412 1085
03:12:20 4637 1616
03:12:30 4034 2202
03:12:56 8726 1652
03:13:01 4687 2264
03:13:03 6055 1600
03:13:05 3277 2234
03:13:14 5935 1912
03:13:18 5584 2177
03:13:20 8500 2217
03:13:33 2878 1504
03:13:37 7169 1341
03:13:49 8050 1388
03:13:56 8986 1865
03:14:00 2878 2266
03:14:02 4840 2253
03:14:17 8884 1126
03:14:20 5382 2036
03:14:24 6418 1508
03:14:33 8862 1532
03:14:38 8639 1164
03:14:55 7495 1609
03:14:56 4632 1730
03:14:58 5382 2023
03:15:01 2903 1917
03:15:04 5979 1992
03:15:37 8726 1046
03:15:38 9715 1967
03:15:39 7028 1837
03:15:50 5584 2129
03:15:52 9468 2129
03:15:53 9881 1986
03:15:54 8986 1054
03:15:55 6945 1463
03:15:59 4906 1590
03:16:03 4925 1475
03:16:06 6945 1776
03:16:09 8510 1630
03:16:10 7951 1576
03:16:11 5694 1153
03:16:15 9506 1952
03:16:28 7457 1946
03:16:29 2878 1484
03:16:45 5350 1845
03:16:48 4090 1169
03:16:51 4493 1291
03:16:56 6933 1751
03:17:01 5655 1281
03:17:03 7495 1414
03:17:10 3833 1083
03:17:18 1758 1778
03:17:36 9735 1638
03:17:37 6946 1736
03:17:44 3581 2194
03:17:49 5027 1169
03:17:50 6772 1215
03:17:56 3075 1996
03:17:58 7457 1843
03:17:59 6882 1960
03:18:08 8993 1905
03:18:17 6611 1682
03:18:21 3421 1361
03:18:26 9881 1856
03:18:36 2427 2285
03:18:37 3581 1498
03:18:49 6043 2000
03:18:51 4361 1007
03:18:52 6028 1741
03:19:09 4361 1872
03:19:11 4990 1210
03:19:14 7951 1532
03:19:18 7951 2141
03:19:25 6409 2180
03:19:27 4054 2156
03:19:32 3198 1192
03:19:41 6945 1020
03:19:46 7783 1850
03:19:47 9270 1922
03:19:54 4990 2002
03:19:55 3277 1109
03:19:57 9653 1205
03:20:02 6028 2151
03:20:16 4493 2024
03:20:24 4906 2259
03:20:25 2047 1337
03:20:26 3198 1725
03:20:27 7970 2027
03:20:36 3136 1730
03:20:44 9635 1117
03:20:45 1965 1403
03:20:53 6138 1835
03:20:57 4493 1158
03:21:15 8505 1578
03:21:21 6945 1474
03:21:28 8223 1110
03:21:29 8993 1719
03:21:30 4916 2031
03:21:50 6936 2193
03:21:53 1538 1718
03:21:55 3075 1759
03:21:57 9745 1429
03:22:01 8127 1667
03:22:02 4034 2189
03:22:05 6352 2244
03:22:12 3951 1058
03:22:18 7970 1222
03:22:27 6293 1083
03:22:30 8553 1029
03:22:32 2395 2108
03:22:37 8127 1472
03:22:38 5906 1648
03:22:39 9745 1468
03:22:42 6772 2098
03:22:45 6532 1087
03:22:49 4713 2090
03:22:50 6694 1730
03:22:51 9745 1310
03:22:52 4051 1670
03:22:59 5694 1741
03:23:07 7377 2074
03:23:12 3889 1041
03:23:13 3512 2132
03:23:20 3581 1933
03:23:26 4637 1638
03:23:29 6418 1894
03:23:30 5412 1069
03:23:31 5759 1580
03:23:35 8726 1074
03:23:48 8500 1757
03:24:04 4535 1274
03:24:05 5567 1736
03:24:11 5174 1971
03:24:13 8553 2298
03:24:15 6125 1527
03:24:22 8505 1086
03:24:29 6933 1522
03:24:39 8986 2145
03:24:46 2582 1729
03:24:50 1699 1476
03:24:56 6532 1004
03:25:14 6111 2109
03:25:27 8022 1940
03:25:43 9745 1735
03:25:45 5823 1421
03:25:57 5382 1057
03:26:00 6163 2125
03:26:19 3676 1930
03:26:22 5382 1516
03:26:23 7294 1403
03:26:24 1178 1994
03:26:27 9765 1431
03:26:32 4687 1221
03:26:39 5350 2130
03:26:41 8951 1158
03:26:42 1802 1070
03:26:44 9745 2289
03:26:49 6028 1137
03:26:52 6519 1980
03:26:53 5346 1101
03:27:00 8223 1708
03:27:06 8993 1315
03:27:07 1538 1437
03:27:16 7457 2144
03:27:17 4361 2134
03:27:20 5823 2213
03:27:24 3951 1242
03:27:28 9606 1189
03:27:32 7093 1736
03:27:33 9221 1300
03:27:37 6611 1582
03:27:38 7951 1931
03:27:43 9765 1379
03:27:51 8230 1229
03:28:04 5935 1050
03:28:07 4632 1818
03:28:08 1538 1031
03:28:09 8432 2191
03:28:11 6752 1921
03:28:14 2304 1852
03:28:20 9170 1271
03:28:21 1062 1864
03:28:28 6687 2123
03:28:46 6519 1024
03:28:48 3136 1328
03:28:49 3405 1982
03:28:55 2534 2033
03:29:04 2445 2165
03:29:16 8884 1842
03:29:17 9107 1656
03:29:20 2903 1476
03:29:24 7288 1151
03:29:25 9765 1857
03:29:31 9765 2257
03:29:45 6238 2057
03:29:52 4687 1587
03:30:01 4842 1804
03:30:43 9668 1353
03:30:45 8333 1536
03:30:48 1099 1195
03:30:54 4090 1065
03:30:59 5759 1969
03:31:01 9606 1658
03:31:08 7457 2140
03:31:13 2740 1959
03:31:14 7223 1250
03:31:20 9635 1248
03:31:22 5336 1514
03:31:38 1184 1765
03:31:44 4051 1129
03:31:46 4361 1117
03:31:52 7028 1497
03:31:57 4687 1307
03:32:01 9170 1568
03:32:04 4637 2083
03:32:10 3889 1405
03:32:12 3512 1754
03:32:15 5346 1084
03:32:16 6722 1452
03:32:24 4995 2256
03:32:31 9765 1739
03:32:32 7457 2287
03:32:34 9883 1845
03:32:40 5382 1213
03:32:46 6055 1554
03:32:50 4840 1515
03:32:52 3213 1492
03:32:59 9774 1806
03:33:16 1184 1356
03:33:18 4842 1318
03:33:29 4519 1800
03:33:32 9468 1564
03:33:56 6111 2138
03:34:06 8223 1497
03:34:22 4995 1195
03:34:27 7223 2165
03:34:28 5346 1019
03:34:36 6163 1895
03:34:37 1184 2228
03:34:41 8539 2192
03:34:44 9745 1401
03:34:45 5382 1649
03:34:54 8884 1983
03:34:57 3405 1633
03:35:01 3770 1738
03:35:03 7444 2285
03:35:07 9635 1647
03:35:12 8077 1884
03:35:14 4823 1224
03:35:27 6138 1546
03:35:33 4090 1700
03:35:37 5823 1342
03:35:39 4274 1391
03:35:42 2304 1287
03:35:47 3833 1474
03:35:50 3512 1364
03:35:52 2374 2291
03:35:53 1965 1506
03:35:55 2455 1073
03:35:57 7454 1272
03:36:07 5336 1177
03:36:08 4637 1794
03:36:09 5823 1683
03:36:11 8728 1325
03:36:12 5382 1918
03:36:15 4637 1681
03:36:17 3512 1464
03:36:31 5382 1133
03:36:38 3770 1261
03:36:40 5350 2153
03:36:48 9232 1335
03:36:58 2903 1079
03:37:01 5759 2060
03:37:08 3421 1319
03:37:16 4787 1327
03:37:25 7512 1130
03:37:29 6238 2034
03:37:32 4906 1851
03:37:34 4995 1416
03:37:37 2450 1723
03:37:43 2427 1407
03:37:44 7495 1489
03:37:46 8333 1829
03:37:48 8986 1179
03:37:52 5567 1791
03:37:58 6548 2266
03:38:02 6687 1468
03:38:06 8539 1283
03:38:07 3172 1961
03:38:11 3277 1060
03:38:15 7970 1094
03:38:18 5567 2153
03:38:22 9050 1149
03:38:34 5797 1105
03:38:40 4361 1498
03:38:43 8884 1289
03:38:45 9735 1322
03:38:48 4637 2065
03:38:49 9853 1190
03:38:50 4916 2119
03:39:03 4034 1798
03:39:05 7803 1298
03:39:07 8127 1403
03:39:12 1184 1307
03:39:27 9050 1305
03:39:32 7926 2261
03:39:34 5412 1222
03:39:35 4535 1570
03:39:39 8333 1646
03:39:45 4054 1742
03:39:51 7223 1256
03:39:56 4925 2115
03:39:59 1092 1150
03:40:01 8230 1731
03:40:02 6055 1565
03:40:06 4049 1960
03:40:07 9232 1823
03:40:19 8050 1564
03:40:20 4713 1994
03:40:23 3405 1859
03:40:27 1538 2078
03:40:28 8333 1148
03:40:30 6694 1579
03:40:34 3421 2215
03:40:47 9745 1785
03:40:48 4637 1757
03:41:03 2255 2097
03:41:05 6236 2210
03:41:07 6055 1124
